,listing_url,last_scraped,name,neighborhood_overview,host_id,host_name,host_location,host_response_time,host_acceptance_rate,host_thumbnail_url,host_neighbourhood,host_total_listings_count,host_has_profile_pic,neighbourhood,neighbourhood_group_cleansed,longitude,room_type,bathrooms,bedrooms,amenities,minimum_nights,minimum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,calendar_updated,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,availability_eoy,estimated_occupancy_l365d,first_review,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
892,https://www.airbnb.com/rooms/985762930061326445,2025-03-18,Brand New 1BR1BA apt near train w Backyard Laundry,"One of the most desirable, vibrant and cultural neighborhoods in jersey city, right on the campus of NJCU. quiet and peaceful street, convenient to everything, cafes, shops, restaurants, and Hudson Mall, Applebee’s, Asian Food Market, Costco, and public transportation to NYC.",148995953,Carolyn,"New York, NY",within an hour,97%,https://a0.muscache.com/im/pictures/user/83c459b6-b1ce-4773-9ed5-8699ddcdadb4.jpg?aki_policy=profile_small,South Broad Street,7,t,Neighborhood highlights,,-74.08775,Entire home/apt,1.0,1.0,"[""Dining table"", ""55 inch HDTV"", ""Cooking basics"", ""Single level home"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""Free washer \u2013 In building"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Private entrance"", ""Self check-in"", ""Hangers"", ""Room-darkening shades"", ""Central heating"", ""Conditioner"", ""Free dryer \u2013 In building"", ""Electric stove"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Window AC unit"", ""Hot water kettle"", ""Iron"", ""Clothing storage"", ""Fire extinguisher"", ""Central air conditioning"", ""Coffee maker"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Shampoo""]",28,28,1125,28.0,,11,11,2025-03-18,3,148,168,2024-01-31,5.0,5.0,5.0,4.4,f,3,0
893,https://www.airbnb.com/rooms/986801883338657959,2025-03-18,2 BR Jersey City Historic Brownstone 10 Min to NYC,,27162936,Peter,"Jersey City, NJ",within an hour,95%,https://a0.muscache.com/im/pictures/user/User-27162936/original/0b0f5fb8-28b2-448a-9c0e-d29a2caac6cf.jpeg?aki_policy=profile_small,Downtown Jersey City,2,t,,,-74.04333079999999,Entire home/apt,1.0,2.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Paid parking garage off premises"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet, wardrobe, and dresser"", ""Smart lock"", ""Gas stove"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Free washer \u2013 In unit"", ""Toaster"", ""AC - split type ductless system"", ""Self check-in"", ""Coffee"", ""Hangers"", ""Central heating"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Coffee maker: drip coffee maker, french press, Keurig coffee machine"", ""55 inch HDTV with Roku"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Iron"", ""Shower gel"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""Shampoo""]",3,3,27,5.0,,5,25,2025-03-18,55,102,255,2023-11-21,5.0,4.98,5.0,4.94,f,2,0
894,https://www.airbnb.com/rooms/987762118704432117,2025-03-18,Cozy sweet room with large tv,,98240103,Julio,"Jersey City, NJ",within an hour,99%,https://a0.muscache.com/im/pictures/user/1918a490-7a1b-4e09-9359-993ecc7410e6.jpg?aki_policy=profile_small,The Heights,21,t,,,-74.0962,Private room,1.0,1.0,"[""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Luggage dropoff allowed"", ""Self check-in"", ""Air conditioning"", ""Cleaning available during stay"", ""Hangers"", ""Room-darkening shades"", ""Ethernet connection"", ""Conditioner"", ""Bed linens"", ""Ceiling fan"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Bathtub"", ""Shampoo""]",29,29,1125,29.0,,25,85,2025-03-18,10,265,255,2024-04-09,3.9,4.0,4.7,4.1,t,6,0
895,https://www.airbnb.com/rooms/989808428440201557,2025-03-18,-Stylish Modern Retreat KNG SZBD Close to NYC,"Scenic Views: The Heights is known for its stunning panoramic views of the Manhattan skyline and the Hudson River. Many homes and streets offer breathtaking vistas of the city, especially from the higher elevations.<br /><br />Parks and Green Spaces: The Heights is home to several parks and green spaces, providing residents with recreational opportunities. Riverview-Fisk Park, in particular, is a popular spot for picnics, outdoor events, and enjoying the views.<br /><br />Local Businesses: The Heights has a growing number of small businesses, including restaurants, cafes, boutiques, and galleries. Residents can find a variety of dining options, from traditional to international cuisine.<br /><br />Arts and Culture: The Heights has a burgeoning arts and cultural scene, with local artists and musicians contributing to the creative energy of the neighborhood. Art galleries and music venues often host events and exhibitions.<br /><br />The Heights in Jersey City offers a unique blend of ur",183350093,Tommy,,within an hour,99%,https://a0.muscache.com/im/pictures/user/User-183350093/original/7fe8ff1c-4b6d-4da1-bee9-c7f49c69f882.jpeg?aki_policy=profile_small,The Heights,39,t,Neighborhood highlights,,-74.04698,Private room,1.0,1.0,"[""Outdoor dining area"", ""Hair dryer"", ""TV"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Toaster"", ""Board games"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Mini fridge"", ""Hangers"", ""Conditioner"", ""Dedicated workspace"", ""Portable fans"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Kitchenette"", ""Keypad"", ""Iron"", ""Shower gel"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Coffee maker"", ""Heating"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Outdoor furniture"", ""Shampoo""]",1,1,28,1.0,,8,19,2025-03-18,33,95,255,2023-10-09,4.38,4.08,4.75,4.54,f,0,0
896,https://www.airbnb.com/rooms/990627815089910189,2025-03-19,"1 Bed, 1 Bath Jersey City Room",,494993939,David,,,63%,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,Bergen-Lafayette,2,f,,,-74.07309,Entire home/apt,,1.0,"[""Smoke alarm"", ""First aid kit"", ""Kitchen"", ""Lockbox"", ""Free parking on premises"", ""Wifi"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Self check-in"", ""Air conditioning""]",28,28,100,28.0,,0,0,2025-03-19,1,0,56,2023-11-21,5.0,5.0,5.0,5.0,f,1,0
897,https://www.airbnb.com/rooms/992094059409075904,2025-03-18,"Luxury 3Beds 2 Baths sleeps 8, 20 Mins to NYC/EWR",,88174473,Kathryn,"Hoboken, NJ",within an hour,100%,https://a0.muscache.com/im/pictures/user/User/original/e7b0f8a2-6e11-40cf-b608-481d243bb2f2.jpeg?aki_policy=profile_small,Tremont,22,t,,,-74.0503067,Entire home/apt,2.0,3.0,"[""Cooking basics"", ""Pets allowed"", ""Kitchen"", ""Smart lock"", ""TV"", ""Free street parking"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Oven"", ""Microwave"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Dedicated workspace"", ""Hot water"", ""Smoke alarm"", ""Freezer"", ""Fire extinguisher"", ""Heating"", ""Essentials"", ""Bathtub""]",30,30,1125,30.0,,30,90,2025-03-18,3,289,180,2025-01-19,5.0,5.0,5.0,5.0,t,1,0
898,https://www.airbnb.com/rooms/993007115110688867,2025-03-18,N1Ex few blocks away from JSQ PATH train,,125202325,Grayson,"New York, NY",within an hour,89%,https://a0.muscache.com/im/pictures/user/9db268c0-6493-4701-9296-9c3cf73e6b34.jpg?aki_policy=profile_small,Journal Square,24,t,,,-74.05773,Private room,2.0,1.0,"[""Dining table"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Luggage dropoff allowed"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Keypad"", ""Iron"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Coffee maker"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Paid parking off premises"", ""Paid parking on premises"", ""Bathtub""]",30,30,1125,30.0,,0,59,2025-03-18,3,258,180,2024-08-17,4.33,3.67,4.33,4.0,f,0,0
899,https://www.airbnb.com/rooms/993699350302375446,2025-03-18,"Quiet 2 bdr apt, 12 min from NYC","Our home provides seamless access to NYC with multiple transportation options, including ferry, bus, PATH, and light rail. Two PATH stations are less than 10 minutes away for a quick 10-minute ride to Lower Manhattan, and the same goes for the ferry. Enjoy a picturesque view of the World Trade Tower and NYC's Skyline from our street. While we're close to NYC, our neighborhood offers peace and quiet, along with easy access to charming coffee shops and restaurants. We're also just a 15-minute drive from EWR without traffic.<br /><br />Street parking is generally hassle-free, with visitor permits required Mon. - Fri. No parking on Thursdays (1pm - 3pm) for street cleaning, but no permits are needed on weekends/holidays. We can provide visitor digital permits for $10/day, with no personal information required, only your car's details.",118727887,Francois,"Jersey City, NJ",within an hour,92%,https://a0.muscache.com/im/pictures/user/12bfed12-bbc8-449e-92a1-622a77310fea.jpg?aki_policy=profile_small,Downtown Jersey City,2,t,Neighborhood highlights,,-74.03912,Entire home/apt,2.0,2.0,"[""43 inch HDTV"", ""Dining table"", ""Cooking basics"", ""Body soap"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""Private patio or balcony"", ""Single level home"", ""Smart lock"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Microwave"", ""Luggage dropoff allowed"", ""Free washer \u2013 In unit"", ""Stainless steel single oven"", ""Private entrance"", ""Coffee"", ""Self check-in"", ""Cleaning available during stay"", ""Hangers"", ""Central heating"", ""Conditioner"", ""Bed linens"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Courtyard view"", ""Cleaning products"", ""Hot water kettle"", ""Babysitter recommendations"", ""Freezer"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Iron"", ""Shower gel"", ""Outlet covers"", ""Radiant heating"", ""Fire extinguisher"", ""Coffee maker: Nespresso"", ""Books and reading material"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Fast wifi \u2013 112 Mbps"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""GE stainless steel gas stove"", ""Outdoor furniture"", ""Mosquito net"", ""Paid street parking off premises"", ""Shampoo""]",2,1,30,2.0,,3,15,2025-03-18,49,104,255,2023-12-08,4.99,4.97,5.0,4.89,f,1,0
900,https://www.airbnb.com/rooms/994028944441473797,2025-03-18,Liberty Entire Apartment in Jersey City Gem,"Our apartment is strategically located, making it easy to explore the city's top attractions. You'll find restaurants, cafes, and shops just steps away, and major landmarks are within easy reach.",536849530,Customer Service,"Jersey City, NJ",,,https://a0.muscache.com/im/pictures/user/User/original/5cc13823-6e9d-42da-8de3-c2d8515f2a93.jpeg?aki_policy=profile_small,,57,t,Neighborhood highlights,,-74.07703389411178,Entire home/apt,1.0,2.0,"[""Dining table"", ""Body soap"", ""Hair dryer"", ""Smart lock"", ""TV"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Luggage dropoff allowed"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Mini fridge"", ""Hangers"", ""Room-darkening shades"", ""Free parking on premises"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Kitchenette"", ""Freezer"", ""Iron"", ""Coffee maker: Keurig coffee machine"", ""Shower gel"", ""Safe"", ""Fire extinguisher"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Essentials"", ""Exterior security cameras on property"", ""Shampoo""]",1,1,28,1.0,,5,19,2025-03-18,0,19,0,,,,,,f,7,0
901,https://www.airbnb.com/rooms/995120524855394250,2025-03-18,97-2AD Private Bedroom 25 mins 2 Manhattan TimesSQ,"Jersey Heights area in Jersey City is a typical, safe metropolitan NYC area community. Our house is located on a quite street. There are a lot of restaurants, groceries, bakeries and supermarket on central ave which is only two blocks away. We do recommend the ""DULCE DE LECHE"" bakery for breakfast and lunch.<br />For anyone who want fast access to Manhattan and reasonable dwelling price, this is idea place to stay.",443343607,Kevin,"Ridgewood, NJ",within an hour,95%,https://a0.muscache.com/im/pictures/user/501d63cd-b59a-41ec-94d0-f8068a430c80.jpg?aki_policy=profile_small,Bergen-Lafayette,288,t,Neighborhood highlights,,-74.04669575816635,Private room,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Ceiling fan"", ""Hot water"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Freezer"", ""Laundromat nearby"", ""Clothing storage: wardrobe"", ""Keypad"", ""Iron"", ""Shower gel"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Coffee maker: drip coffee maker"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Paid parking on premises"", ""Essentials"", ""Bathtub"", ""Drying rack for clothing"", ""Shampoo""]",30,30,365,30.0,,12,12,2025-03-18,0,197,0,2023-11-04,5.0,4.75,5.0,5.0,f,2,0
902,https://www.airbnb.com/rooms/995678238374615642,2025-03-18,The Cabin JC - 8 minute walk to Grove Path trains!,"Welcome to The Cabin JC located in the heart of downtown Jersey City, the perfect base for your urban adventure in the New York City metropolitan area.<br /><br />Location:<br />Our cabin is situated in the vibrant and thriving downtown district of Jersey City. You'll enjoy the best of both worlds – the hustle and bustle of the city and the relaxed charm of a neighborhood community.<br /><br />Downtown Jersey City:<br />Downtown Jersey City is a diverse, dynamic, and rapidly evolving neighborhood. Here, you'll find a wide array of dining options, from local eateries and cafes to trendy restaurants. Stroll along historic streets, explore boutique shops, and immerse yourself in what the neighborhood has to offer.<br /><br />Proximity to NYC:<br />Being just a stone's throw away from Manhattan, you can easily access all that the Big Apple has to offer. The PATH train and ferry services are within walking distance, providing a seamless connection to NYC's iconic landmarks, theaters, museum",110593156,Sheila,"Jersey City, NJ",within an hour,83%,https://a0.muscache.com/im/pictures/user/User-110593156/original/b5e8a2a7-fc48-473f-b9af-fb6b20f89a13.jpeg?aki_policy=profile_small,Downtown Jersey City,1,t,Neighborhood highlights,,-74.04481,Entire home/apt,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""SaltAir shampoo"", ""Body soap"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""Private patio or balcony"", ""Gas stove"", ""Single level home"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Dishwasher"", ""Baby bath - available upon request"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Free washer \u2013 In unit"", ""Oven"", ""Board games"", ""Private entrance"", ""Luggage dropoff allowed"", ""Coffee"", ""Self check-in"", ""49 inch HDTV"", ""Hangers"", ""Room-darkening shades"", ""Free parking on premises"", ""Central heating"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""SaltAir conditioner"", ""Babysitter recommendations"", ""Freezer"", ""Coffee maker: drip coffee maker, espresso machine"", ""Free dryer \u2013 In unit"", ""Laundromat nearby"", ""Iron"", ""Keypad"", ""Shower gel"", ""Paid high chair - available upon request"", ""Outlet covers"", ""Fire extinguisher"", ""Books and reading material"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Exterior security cameras on property"", ""Outdoor furniture""]",28,28,30,28.0,,6,12,2025-03-18,42,118,255,2023-10-16,4.91,4.91,4.92,4.87,f,1,0
903,https://www.airbnb.com/rooms/997143648448268256,2025-03-18,"City Outside, Serenity Inside: 2B/1B, NYC - 40 Min","NOTABLE & UNIQUE NEIGHBORHOOD CHARACTERISTICS<br />The way a neighborhood looks and feels when you walk or drive around it, from its setting, its buildings, and its flavor, can make all the difference. This neighborhood has some really cool things about the way it looks and feels as revealed by Neighborhood Scout's exclusive research. This might include anything from the housing stock to the types of households living here to how people get around.<br /><br />Modes of Transportation<br />More people ride the bus in this neighborhood each day to get to work than 98.9% of U.S. neighborhoods.<br /><br />Also, in the West Bergen neighborhood, 19.1% of people ride the train to work each day. This is a very high percentage compared to most places. In fact, NeighborhoodScout's analysis reveals that this is a higher level of train ridership than in 96.9% of the neighborhoods in America.",49117269,Aro,,within an hour,97%,https://a0.muscache.com/im/pictures/user/User/original/29a041e7-fc56-46f8-85e2-d0cc7df798db.jpeg?aki_policy=profile_small,Hackensack River Waterfront,6,t,Neighborhood highlights,,-74.09176,Entire home/apt,1.0,2.0,"[""Dining table"", ""Cooking basics"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""Free washer \u2013 In building"", ""Carbon monoxide alarm"", ""Microwave"", ""Toaster"", ""Tressem\u00e9 conditioner"", ""Stainless steel single oven"", ""Self check-in"", ""Coffee"", ""Fast wifi \u2013 478 Mbps"", ""Hangers"", ""Room-darkening shades"", ""Central heating"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""50 inch HDTV with Roku, Hulu, Netflix, Fire TV"", ""Window AC unit"", ""Cleaning products"", ""First aid kit"", ""Hot water kettle"", ""Baking sheet"", ""Babysitter recommendations"", ""Noise decibel monitors on property"", ""Stainless steel gas stove"", ""Freezer"", ""Laundromat nearby"", ""Keypad"", ""Iron"", ""Shower gel"", ""Tressem\u00e9 shampoo"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Dove body soap"", ""Mosquito net""]",1,1,1125,2.8,,13,46,2025-03-18,37,46,255,2023-10-31,4.8,4.88,4.9,4.64,t,3,0
904,https://www.airbnb.com/rooms/997849617331899650,2025-03-18,The small paradise JC/NYC,"It’s good neighbourhood, nice area",345802259,Sabri,"Jersey City, NJ",within an hour,92%,https://a0.muscache.com/im/pictures/user/User-345802259/original/e6c7c3ee-be25-4153-89dd-1a0f4a6e191d.jpeg?aki_policy=profile_small,Downtown Jersey City,3,t,Neighborhood highlights,,-74.04687,Entire home/apt,1.0,2.0,"[""Dining table"", ""Cooking basics"", ""Building staff"", ""Dove conditioner"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""Gas stove"", ""TV"", ""Rice maker"", ""Free street parking"", ""Bidet"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Dishwasher"", ""Oven"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Portable heater"", ""Hangers"", ""Central heating"", ""Dove shampoo"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Freezer"", ""Laundromat nearby"", ""Shower gel"", ""Safe"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Dove body soap""]",28,28,700,28.0,,11,61,2025-03-18,30,241,255,2023-11-26,4.68,4.62,4.86,4.57,f,1,0
